subgroup,state,modern_method,se.modern_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,0.0487369495566383,0.0116479750001765,2010,Senegal,DHS_2010,1,2010,0.0494632128845781,0.0679910985946509,0.0355205527550864,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,,,2011,,,1,2011,0.0516627394752829,0.0723946357272086,0.0361511681211043,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,0.0426977190502357,0.013599543388357,2012,Senegal,DHS_2012,1,2012,0.0538235392939098,0.0736956408769726,0.0385478682915872,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,,,2013,,,1,2013,0.0588948298794701,0.0807118266798564,0.0422389337982788,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,0.0550821353840774,0.0138721568245824,2014,Senegal,DHS_2014,1,2014,0.0644075180910538,0.0839175166872227,0.0490052542715691,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,0.0847496394427436,0.0145895891670163,2015,Senegal,DHS_2015,1,2015,0.0737680343660673,0.0930441917714833,0.0585817485083829,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,0.0899916784474631,0.0244329068868376,2016,Senegal,DHS_2016,1,2016,0.0770467288000878,0.0990367074770385,0.0602072323002715,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,0.083358785579986,0.0144549470362347,2017,Senegal,DHS_2017,1,2017,0.0778675913491699,0.0980521489612844,0.0618281045124895,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,0.0653849596592468,0.018129490870267,2018,Senegal,DHS_2018,1,2018,0.0749741051843193,0.0976057313182277,0.0572472732651388,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,0.0738805494589653,0.0162829429671831,2019,Senegal,DHS_2019,1,2019,0.0744016019104538,0.0997757885790213,0.0550636369239021,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,,,2020,,,1,2020,0.0744750147870877,0.1111621126205881,0.0491692123448516,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,,,2021,,,1,2021,0.0744811571785847,0.1206664810172156,0.0450041495277911,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,,,2022,,,1,2022,0.074486026719792,0.1292571644528869,0.0417144248743105,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,,,2023,,,1,2023,0.0744896874221563,0.1373978648864645,0.0389911162937735,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,,,2024,,,1,2024,0.0744921294447374,0.1452164077396119,0.0366531769150717,1
Age 15-24:UrbanRural urban,Africa:Senegal:Dakar,,,2025,,,1,2025,0.074493397695994,0.1528305862412366,0.0345938854882461,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1990,,,2,1990,0.0893630608511827,0.2165811665336966,0.0334097508319764,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1991,,,2,1991,0.0894831297333293,0.2097975389555851,0.0349370497240361,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1992,,,2,1992,0.0897616488490292,0.2036473670170358,0.0365616872073443,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.0,0.0,1993,Senegal,DHS_1993,2,1993,0.0901848979916451,0.1980456495802343,0.0382758958710397,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.0908312499678464,0.1932146110214697,0.0400604761165481,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.0916296695729407,0.1888345805212733,0.0419442883545799,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.0926014916129332,0.1848917404177403,0.0439510023384926,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.0937508795113832,0.1813041141843842,0.0461084250689588,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.095082109813843,0.177969049413363,0.0484462940365536,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.0965992034876035,0.1747717095547125,0.0510234031345558,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.0983055853284972,0.1715701227111399,0.0539411264695753,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.1002055854279503,0.1682311013306467,0.0573283284851692,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.1023034661966405,0.1644075204881157,0.0613772123013556,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.1046022147603803,0.1596779579409913,0.0663996833312197,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.1071015496237004,0.153461993635769,0.0730113515181358,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.1109592385232893,0.0180613612946923,2005,Senegal,DHS_2005,2,2005,0.1096596476451524,0.144014430721474,0.0825972230247988,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.1118990303891151,0.1562033611678512,0.0778533786302881,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.1142177043634631,0.1643282969338446,0.0760035257272251,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.1167459736526819,0.1695328606644066,0.076126836913847,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.1194792946928024,0.1720092074873963,0.0781041736899017,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.0540545584375193,0.0217735453465775,2010,Senegal,DHS_2010,2,2010,0.122244656537616,0.1713832301624544,0.0821594881057409,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.1386865897015764,0.1912124019436068,0.0955360592727305,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.1609924922998564,0.0674151336301171,2012,Senegal,DHS_2012,2,2012,0.1568074095747189,0.2076154497991913,0.1145154934068416,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.1768838485173905,0.2230081328728864,0.137812951947902,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.2083875779657362,0.009661640677064,2014,Senegal,DHS_2014,2,2014,0.1994861966004704,0.2181369867625469,0.1821031455604254,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.060798597538486,0.037858215605819,2015,Senegal,DHS_2015,2,2015,0.1680646152435358,0.2091749072372772,0.1309991538247883,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.0762521249933529,0.0359349406784236,2016,Senegal,DHS_2016,2,2016,0.1480826947725599,0.1921662818239432,0.1092891805057846,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.0998455925787588,0.03993691284656,2017,Senegal,DHS_2017,2,2017,0.138558792677356,0.1820842162191652,0.1014386196715004,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.139471119558993,0.0532750156209407,2018,Senegal,DHS_2018,2,2018,0.1338995213630487,0.1753952441139185,0.0994785207045241,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,0.1226227943929544,0.0190990138527258,2019,Senegal,DHS_2019,2,2019,0.1280587280722189,0.1641425471013685,0.0984670282472981,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.1270920048590146,0.1803685011668764,0.0864031086462481,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.1261232413598397,0.1933606911714808,0.0782429276072005,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.1253378529809883,0.205030021467984,0.0720021984374277,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.1247486084675558,0.2158884105324119,0.0669528902579802,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.1243580941335327,0.2265143070745339,0.0627207219280926,1
Age 15-24:UrbanRural urban,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.1241675358426119,0.2369701886650292,0.0591088455136119,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.0742531676618935,0.1656176487834062,0.031238648905458,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.0741364224645897,0.1585659660970503,0.0326892750961399,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.0738909524096129,0.1516663466319524,0.0341015454826552,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0833333333333333,0.0738671050356598,1993,Senegal,DHS_1993,3,1993,0.0735029309415279,0.1449765425154016,0.0354650660593641,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.0728078083282726,0.1407135373023025,0.0358988387403202,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.0719779453253806,0.1364479589928711,0.036213186394779,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.0710309705373515,0.132229405978012,0.0364231361690807,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.069971384233231,0.1280435326998632,0.0365338375883183,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.0688043993581392,0.123861036150971,0.0365537552690959,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.0675358277344076,0.1196383954312673,0.0365003617735139,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.0661715551424745,0.1153140636236964,0.0363975701217554,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.0647181048373715,0.1108097645202692,0.0362592253807649,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.0631819453355828,0.1060662083632158,0.0361441547112226,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.0615686486825699,0.1009985277529228,0.0361068853292343,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.0598817618284238,0.0954724047910733,0.0362238300740512,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0462938823154493,0.0186684303405617,2005,Senegal,DHS_2005,3,2005,0.0580526558909679,0.0892301504484381,0.0365925791680656,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.0580727469796902,0.0902446421151744,0.0361248831173022,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.0579069570169717,0.0898682936793149,0.0360785015380145,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.0576292053935316,0.0881851630566186,0.03650056874969,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.0572400398957656,0.0850611581388095,0.0375081284626977,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0508020203938741,0.0134192093725336,2010,Senegal,DHS_2010,3,2010,0.0566597873349909,0.0800236542006952,0.0393961805810438,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.0580740957159296,0.0843407176090459,0.0391618103249631,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.04609392840647,0.0388373163337957,2012,Senegal,DHS_2012,3,2012,0.0592799568711956,0.0861839801380777,0.0400299047708576,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.0609650344157377,0.0875014994977735,0.0419390248482998,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0657568508067543,0.0171479750963044,2014,Senegal,DHS_2014,3,2014,0.0626227272399919,0.0857870929568448,0.045419017899058,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0884149474980694,0.0577593281268111,2015,Senegal,DHS_2015,3,2015,0.0630446585993882,0.0873386077936242,0.0452407421410237,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0519126328853867,0.0175910961882713,2016,Senegal,DHS_2016,3,2016,0.0622731087582191,0.0844914713825138,0.045575641496788,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0812579727170125,0.0206992363118938,2017,Senegal,DHS_2017,3,2017,0.0638526030384974,0.0856409093995222,0.0474476160105644,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0328327754645676,0.0197439780780215,2018,Senegal,DHS_2018,3,2018,0.0603860673194633,0.0829109422310797,0.0434751246428717,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,0.0541354572513504,0.0116041615792072,2019,Senegal,DHS_2019,3,2019,0.0587174133884789,0.0802602509330532,0.0424873134399622,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.0594306689376687,0.0899495527154158,0.0384825099727052,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.059967136892181,0.0983538787320017,0.035610759809529,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.0603947617410905,0.1060986905687254,0.0333039705850409,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.0607159425867113,0.1133858677115548,0.0313306530136758,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.0609308518927254,0.1203167364587314,0.0295720091719035,1
Age 15-24:UrbanRural urban,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.0610390843630868,0.1269983971285425,0.0279546634910523,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1990,,,4,1990,0.0338015041303271,0.0742283215657855,0.014244643916709,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1991,,,4,1991,0.0337790170239148,0.0707108916619514,0.0150186978606884,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1992,,,4,1992,0.0337429777267425,0.0673276691124262,0.0158324665510635,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0188679245283018,0.0120393259316109,1993,Senegal,DHS_1993,4,1993,0.0336850599395316,0.0641048428822917,0.016689519414011,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1994,,,4,1994,0.0347168497804512,0.0651662073241952,0.0174420852243484,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1995,,,4,1995,0.0357562106837087,0.0662156279461372,0.0182354329789942,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1996,,,4,1996,0.0368101199515204,0.0672132477030073,0.0190771945335461,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1997,,,4,1997,0.0378785316412002,0.0681748057621587,0.0199751493714785,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1998,,,4,1998,0.0389612184934215,0.0690447714528964,0.0209416452376114,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,1999,,,4,1999,0.0400575374069938,0.0697910875127254,0.0219989420984302,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2000,,,4,2000,0.0411681102502046,0.0703144006550762,0.0231758142962972,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2001,,,4,2001,0.0422924213487454,0.0705345635527916,0.0245131065295377,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2002,,,4,2002,0.0434309725009929,0.0702944017201668,0.0260959829050227,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2003,,,4,2003,0.0445837103776149,0.0693899347160662,0.0280398301283573,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2004,,,4,2004,0.0457511776517925,0.0675162413281013,0.0305593879386912,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0480006006999946,0.009479604578087,2005,Senegal,DHS_2005,4,2005,0.0468792504780495,0.0639450420476206,0.0341272972417546,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2006,,,4,2006,0.047612264370331,0.068967253126089,0.0324651814349571,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2007,,,4,2007,0.0482825026074921,0.0719745373581971,0.0318511678355209,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2008,,,4,2008,0.0489432338488294,0.0733877898197667,0.0320098320487447,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2009,,,4,2009,0.0495894353932378,0.0731669234443837,0.0329357357724893,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0412685697444688,0.0120004432069102,2010,Senegal,DHS_2010,4,2010,0.0501444285129774,0.0710155911992117,0.0348074088013748,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2011,,,4,2011,0.0534406739404703,0.0773976020661872,0.0363218291233284,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0645236362746362,0.0259166401887296,2012,Senegal,DHS_2012,4,2012,0.0568008724651253,0.081630257241868,0.0391130401791018,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2013,,,4,2013,0.0595029206229716,0.0864808646221969,0.0405052904531491,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0912687082267999,0.0533713116368361,2014,Senegal,DHS_2014,4,2014,0.0623390667667844,0.0888956565009164,0.0433167845186603,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0479798574122258,0.0175912843940516,2015,Senegal,DHS_2015,4,2015,0.0636379408075046,0.0878696765234975,0.0455631664285212,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0594320960914451,0.0300230371030322,2016,Senegal,DHS_2016,4,2016,0.067700254639269,0.0918786576467485,0.0495506276892775,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0730753141799023,0.0140551682147148,2017,Senegal,DHS_2017,4,2017,0.073207001728659,0.0949237642973163,0.0563385661004326,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.1307703446860111,0.0335252566214731,2018,Senegal,DHS_2018,4,2018,0.0788624722996765,0.1057918733674626,0.0589728073318545,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,0.0539062970393996,0.0167469644183014,2019,Senegal,DHS_2019,4,2019,0.0735280660883771,0.1030726494091359,0.0521101538159181,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2020,,,4,2020,0.0737053056155718,0.1134919472938454,0.047368905935432,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2021,,,4,2021,0.0738019945102526,0.122461961825732,0.0438205536729649,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2022,,,4,2022,0.0738802393122277,0.1307558533070097,0.0409112180742449,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2023,,,4,2023,0.0739388034184449,0.1386205244846434,0.038430761875881,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2024,,,4,2024,0.0739770970123259,0.1463086542807253,0.0362437137415487,1
Age 15-24:UrbanRural urban,Africa:Senegal:Thiès,,,2025,,,4,2025,0.073995047435182,0.1538624729184791,0.0342768054339093,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.1285809837334745,0.2399382272679658,0.0636914794987333,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.1286888891751996,0.22897609497463,0.0677271864743229,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.1289270349373304,0.2176884337499838,0.0724527826654915,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.1282051282051282,0.0388079093081863,1993,Senegal,DHS_1993,5,1993,0.1292714399329048,0.2057878034246916,0.078137968370367,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.13002492359519,0.2117649762870879,0.0762909344921964,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.1308873480803851,0.2165223089019134,0.0752576323701812,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.1318857265793953,0.2201682081610692,0.0749069177504333,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.1330238189060084,0.2229169629960868,0.0752061276848088,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.134305424833203,0.224661464731738,0.0761152901189152,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.1357348220609791,0.2253590653973234,0.0776634094299938,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.1373169290619146,0.2250694692354235,0.0799323239992871,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.1390570725329902,0.2235100136676642,0.0830249632444102,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.1409619387722139,0.2204546507621675,0.0871105566128586,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.1430437653590968,0.2155853939933402,0.0925374700233082,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.145325628007922,0.2081568701561138,0.0998733014963155,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.1667218995041693,0.0288688134760962,2005,Senegal,DHS_2005,5,2005,0.1477323597466369,0.1961743045245306,0.1102144047533349,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.1414029961629203,0.1975665257985841,0.0998947659692088,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.1353984627173712,0.1930326548267329,0.0932227990982369,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.1297672825632174,0.1843476633847398,0.0893675825377542,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.1244563417362359,0.1717753163354451,0.0882311682561344,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.1113097416755337,0.0196298851298523,2010,Senegal,DHS_2010,5,2010,0.119250348500826,0.1545657017212039,0.0907047199208537,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.1194902357375224,0.1616667750630099,0.0864592243142557,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.1042589364124491,0.043410472917261,2012,Senegal,DHS_2012,5,2012,0.1195948295012765,0.1618725771597505,0.0866033518008211,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.1217820168342764,0.1642840811699162,0.0888690194121837,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.1202423341507744,0.0246069481756665,2014,Senegal,DHS_2014,5,2014,0.1242074493937836,0.1594285783502984,0.0960175560361108,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.1712312804108577,0.034922025341185,2015,Senegal,DHS_2015,5,2015,0.1281969504340137,0.1646797257034642,0.0996061116123063,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.0854044677000621,0.0503919853571146,2016,Senegal,DHS_2016,5,2016,0.1180968086141299,0.1556505630908568,0.088619354523329,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.1044622210859842,0.0235483150087697,2017,Senegal,DHS_2017,5,2017,0.1114330151324961,0.1447352661917851,0.0845890891321041,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.068175777068992,0.0347535287516772,2018,Senegal,DHS_2018,5,2018,0.1070627776236536,0.1429160357185201,0.0785967036619311,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,0.1057242660187715,0.0207478613036974,2019,Senegal,DHS_2019,5,2019,0.1058505959046128,0.1411270074631996,0.078194358670238,1
Age 15-24:UrbanRural urban,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.1053270012020756,0.1548642302513012,0.0693834538518431,1
